date_key,commodity_key,price,price_yoy_pct,price_12m_avg
2023-08-01,6,207.607148,-28.37,286.5777
2023-09-01,6,223.80708,-28.42,279.1736
2023-10-01,6,230.69648,-32.85,269.7686
2023-11-01,6,211.2604984,-34.17,260.6303
2023-12-01,6,206.54803944445,-31.66,252.6553
2024-01-01,6,198.62480884615,-34.4,243.9761
2024-02-01,6,189.128793,-36.57,234.8887
2024-03-01,6,190.56700446,-32.54,227.2285
2024-04-01,6,191.65107888889,-34.17,218.9399
2024-05-01,6,197.79344375,-26.23,213.0781
2024-06-01,6,192.506708,-27.86,206.8813
2024-07-01,6,177.42921392,-26.8,201.4684
2024-08-01,6,170.32475727273,-17.96,198.3615
2024-09-01,6,184.9671542069,-17.35,195.1248
2024-10-01,6,190.33572173913,-17.5,191.7614
2024-11-01,6,201.33106,-4.7,190.934
2024-12-01,6,202.59757,-1.91,190.6048
2025-01-01,6,214.43704863636,7.96,191.9225
2025-02-01,6,220.8752,16.79,194.568
2025-03-01,6,207.41312,8.84,195.9718
2025-04-01,6,215.00062956522,12.18,197.9176
2025-05-01,6,203.87293109647,3.07,198.4243
2025-06-01,6,196.07200262857,1.85,198.7214
2025-07-01,6,191.9943395451,8.21,199.9351
2025-08-01,6,185.48677677419,8.9,201.1986
2025-09-01,6,197.37534231111,6.71,202.2326
2025-10-01,6,198.13039555556,4.1,202.8822
2025-11-01,6,202.01642333333,0.34,202.9393
2025-12-01,6,205.69623777778,1.53,203.1975
2026-01-01,6,204.48832755556,-4.64,202.3685
2026-02-01,6,209.59344254546,-5.11,201.4283
1960-01-01,7,233.0,,
1960-02-01,7,229.0,,
1960-03-01,7,225.0,,229.0
1960-04-01,7,225.0,,228.0
1960-05-01,7,225.0,,227.4
1960-06-01,7,219.0,,226.0
1960-07-01,7,221.0,,225.2857
1960-08-01,7,225.0,,225.25
1960-09-01,7,224.0,,225.1111
1960-10-01,7,222.0,,224.8
1960-11-01,7,222.0,,224.5455
1960-12-01,7,223.0,,224.4167
1961-01-01,7,223.0,-4.29,223.5833
1961-02-01,7,228.0,-0.44,223.5
1961-03-01,7,231.0,2.67,224.0
1961-04-01,7,233.0,3.56,224.6667
1961-05-01,7,234.0,4.0,225.4167
1961-06-01,7,233.0,6.39,226.5833
1961-07-01,7,229.0,3.62,227.25
1961-08-01,7,226.0,0.44,227.3333
1961-09-01,7,226.0,0.89,227.5
1961-10-01,7,226.0,1.8,227.8333
1961-11-01,7,226.0,1.8,228.1667
1961-12-01,7,226.0,1.35,228.4167
1962-01-01,7,235.89,5.78,229.4908
1962-02-01,7,237.0,3.95,230.2408
1962-03-01,7,223.22,-3.37,229.5925
1962-04-01,7,220.46,-5.38,228.5475
1962-05-01,7,219.08,-6.38,227.3042
1962-06-01,7,216.33,-7.15,225.915
1962-07-01,7,212.75,-7.1,224.5608
1962-08-01,7,209.16,-7.45,223.1575
1962-09-01,7,205.3,-9.16,221.4325
1962-10-01,7,196.76,-12.94,218.9958
1962-11-01,7,208.06,-7.94,217.5008
1962-12-01,7,210.82,-6.72,216.2358
1963-01-01,7,217.71,-7.71,214.7208
1963-02-01,7,217.71,-8.14,213.1133
1963-03-01,7,217.71,-2.47,212.6542
1963-04-01,7,217.71,-1.25,212.425
1963-05-01,7,217.71,-0.63,212.3108
1963-06-01,7,219.91,1.65,212.6092
1963-07-01,7,221.84,4.27,213.3667
1963-08-01,7,224.6,7.38,214.6533
1963-09-01,7,224.6,9.4,216.2617
1963-10-01,7,227.35,15.55,218.8108
1963-11-01,7,230.11,10.6,220.6483
1963-12-01,7,231.76,9.93,222.3933
1964-01-01,7,232.86,6.96,223.6558
1964-02-01,7,232.59,6.83,224.8958
1964-03-01,7,232.86,6.96,226.1583
1964-04-01,7,232.86,6.96,227.4208
1964-05-01,7,232.86,6.96,228.6833
1964-06-01,7,233.96,6.39,229.8542
1964-07-01,7,235.34,6.09,230.9792
1964-08-01,7,235.62,4.91,231.8975
1964-09-01,7,237.55,5.77,232.9767
1964-10-01,7,250.77,10.3,234.9283
1964-11-01,7,254.91,10.78,236.995
1964-12-01,7,261.25,12.72,239.4525
1965-01-01,7,266.21,14.32,242.2317
1965-02-01,7,283.02,21.68,246.4342
1965-03-01,7,292.11,25.44,251.3717
1965-04-01,7,297.62,27.81,256.7683
1965-05-01,7,303.13,30.18,262.6242
1965-06-01,7,294.87,26.03,267.7
1965-07-01,7,279.99,18.97,271.4208
1965-08-01,7,257.66,9.35,273.2575
1965-09-01,7,246.64,3.83,274.015
1965-10-01,7,250.22,-0.22,273.9692
1965-11-01,7,250.22,-1.84,273.5783
1965-12-01,7,248.57,-4.85,272.5217
1966-01-01,7,246.92,-7.25,270.9142
1966-02-01,7,248.02,-12.37,267.9975
1966-03-01,7,245.26,-16.04,264.0933
1966-04-01,7,233.69,-21.48,258.7658
1966-05-01,7,225.7,-25.54,252.3133
1966-06-01,7,225.42,-23.55,246.5258
1966-07-01,7,235.34,-15.95,242.805
1966-08-01,7,239.75,-6.95,241.3125
1966-09-01,7,239.75,-2.79,240.7383
1966-10-01,7,230.93,-7.71,239.1308
1966-11-01,7,225.97,-9.69,237.11
1966-12-01,7,230.93,-7.1,235.64
1967-01-01,7,234.24,-5.14,234.5833
1967-02-01,7,230.66,-7.0,233.1367
1967-03-01,7,223.22,-8.99,231.3
1967-04-01,7,223.22,-4.48,230.4275
1967-05-01,7,223.77,-0.86,230.2667
1967-06-01,7,229.28,1.71,230.5883
1967-07-01,7,228.73,-2.81,230.0375
1967-08-01,7,228.73,-4.6,229.1192
1967-09-01,7,225.15,-6.09,227.9025
1967-10-01,7,221.56,-4.06,227.1217
1967-11-01,7,217.98,-3.54,226.4558
1967-12-01,7,194.87,-15.62,223.4508
1968-01-01,7,191.33,-18.32,219.875
1968-02-01,7,191.33,-17.05,216.5975
1968-03-01,7,191.33,-14.29,213.94
1968-04-01,7,188.97,-15.34,211.0858
1968-05-01,7,186.13,-16.82,207.9492
1968-06-01,7,174.79,-23.77,203.4083
1968-07-01,7,172.43,-24.61,198.7167
1968-08-01,7,150.23,-34.32,192.175
1968-09-01,7,141.73,-37.05,185.2233
1968-10-01,7,141.73,-36.03,178.5708
1968-11-01,7,143.14,-34.33,172.3342
1968-12-01,7,152.83,-21.57,168.8308
1969-01-01,7,158.26,-17.28,166.075
1969-02-01,7,158.26,-17.28,163.3192
1969-03-01,7,179.52,-6.17,162.335
1969-04-01,7,170.07,-10.0,160.76
1969-05-01,7,166.29,-10.66,159.1067
1969-06-01,7,165.35,-5.4,158.32
1969-07-01,7,161.8,-6.16,157.4342
1969-08-01,7,171.49,14.15,159.2058
1969-09-01,7,180.94,27.67,162.4733
1969-10-01,7,203.14,43.33,167.5908
1969-11-01,7,203.14,41.92,172.5908
1969-12-01,7,255.11,66.92,181.1142
1970-01-01,7,255.34,61.34,189.2042
1970-02-01,7,256.29,61.94,197.3733
1970-03-01,7,258.88,44.21,203.9867
1970-04-01,7,267.62,57.36,212.1158
1970-05-01,7,278.73,67.62,221.4858
1970-06-01,7,277.07,67.57,230.7958
1970-07-01,7,261.01,61.32,239.0633
1970-08-01,7,240.22,40.08,244.7908
1970-09-01,7,226.29,25.06,248.57
1970-10-01,7,257.47,26.75,253.0975
1970-11-01,7,269.99,32.91,258.6683
1970-12-01,7,271.64,6.48,260.0458
1971-01-01,7,273.29,7.03,261.5417
1971-02-01,7,273.29,6.63,262.9583
1971-03-01,7,278.02,7.39,264.5533
1971-04-01,7,269.28,0.62,264.6917
1971-05-01,7,242.82,-12.88,261.6992
1971-06-01,7,240.93,-13.04,258.6875
1971-07-01,7,263.37,0.9,258.8842
1971-08-01,7,282.56,17.63,262.4125
1971-09-01,7,272.24,20.31,266.2417
1971-10-01,7,253.99,-1.35,265.9517
1971-11-01,7,247.82,-8.21,264.1042
1971-12-01,7,233.69,-13.97,260.9417
1972-01-01,7,218.34,-20.11,256.3625
1972-02-01,7,185.17,-32.24,249.0192
1972-03-01,7,216.68,-22.06,243.9075
1972-04-01,7,227.34,-15.57,240.4125
1972-05-01,7,227.51,-6.31,239.1367
1972-06-01,7,216.13,-10.29,237.07
1972-07-01,7,214.6,-18.52,233.0058
1972-08-01,7,220.64,-21.91,227.8458
1972-09-01,7,224.87,-17.4,223.8983
1972-10-01,7,224.02,-11.8,221.4008
1972-11-01,7,218.54,-11.82,218.9608
1972-12-01,7,213.26,-8.74,217.2583
1973-01-01,7,211.77,-3.01,216.7108
1973-02-01,7,258.66,39.69,222.835
1973-03-01,7,280.36,29.39,228.1417
1973-04-01,7,290.2,27.65,233.38
1973-05-01,7,323.83,42.34,241.4067
1973-06-01,7,371.41,71.85,254.3467
1973-07-01,7,472.85,120.34,275.8675
1973-08-01,7,536.33,143.08,302.175
1973-09-01,7,424.13,88.61,318.78
1973-10-01,7,434.92,94.14,336.355
1973-11-01,7,429.29,96.44,353.9175
1973-12-01,7,496.71,132.91,377.5383
1974-01-01,7,578.77,173.3,408.1217
1974-02-01,7,667.24,157.96,442.17
1974-03-01,7,632.88,125.74,471.5467
1974-04-01,7,613.85,111.53,498.5175
1974-05-01,7,591.5,82.66,520.8233
1974-06-01,7,603.31,62.44,540.1483
1974-07-01,7,609.64,28.93,551.5475
1974-08-01,7,727.84,35.71,567.5067
1974-09-01,7,706.65,66.61,591.05
1974-10-01,7,840.17,93.18,624.8208
1974-11-01,7,767.53,78.79,653.0075
1974-12-01,7,689.26,38.77,669.0533
1975-01-01,7,589.4,1.84,669.9392
1975-02-01,7,497.67,-25.41,655.8083
1975-03-01,7,478.26,-24.43,642.9233
1975-04-01,7,451.1,-26.51,629.3608
1975-05-01,7,391.74,-33.77,612.7142
1975-06-01,7,356.0,-40.99,592.105
1975-07-01,7,401.98,-34.06,574.8
1975-08-01,7,472.61,-35.07,553.5308
1975-09-01,7,412.35,-41.65,529.0058
1975-10-01,7,412.19,-50.94,493.3408
1975-11-01,7,378.8,-50.65,460.9467
1975-12-01,7,367.93,-46.62,434.1692
1976-01-01,7,353.88,-39.96,414.5425
1976-02-01,7,365.84,-26.49,403.5567
1976-03-01,7,375.79,-21.43,395.0175
1976-04-01,7,348.4,-22.77,386.4592
1976-05-01,7,344.8,-11.98,382.5475
1976-06-01,7,394.8,10.9,385.7808
1976-07-01,7,450.5,12.07,389.8242
1976-08-01,7,431.0,-8.8,386.3567
1976-09-01,7,456.5,10.71,390.0358
1976-10-01,7,443.6,7.62,392.6533
1976-11-01,7,456.5,20.51,399.1283
1976-12-01,7,456.8,24.15,406.5342
1977-01-01,7,462.0,30.55,415.5442
1977-02-01,7,507.0,38.59,427.3075
1977-03-01,7,598.0,59.13,445.825
1977-04-01,7,647.0,85.71,470.7083
1977-05-01,7,659.0,91.13,496.8917
1977-06-01,7,619.0,56.79,515.575
1977-07-01,7,520.0,15.43,521.3667
1977-08-01,7,493.0,14.39,526.5333
1977-09-01,7,459.5,0.66,526.7833
1977-10-01,7,450.0,1.44,527.3167
1977-11-01,7,444.8,-2.56,526.3417
1977-12-01,7,501.0,9.68,530.025
1978-01-01,7,514.0,11.26,534.3583
1978-02-01,7,558.0,10.06,538.6083
1978-03-01,7,598.0,0.0,538.6083
1978-04-01,7,603.0,-6.8,534.9417
1978-05-01,7,624.0,-5.31,532.025
1978-06-01,7,654.0,5.65,534.9417
1978-07-01,7,622.0,19.62,543.4417
1978-08-01,7,585.0,18.66,551.1083
1978-09-01,7,615.0,33.84,564.0667
1978-10-01,7,623.0,38.44,578.4833
1978-11-01,7,604.0,35.79,591.75
1978-12-01,7,604.0,20.56,600.3333
1979-01-01,7,636.0,23.74,610.5
1979-02-01,7,694.0,24.37,621.8333
1979-03-01,7,688.0,15.05,629.3333
1979-04-01,7,666.0,10.45,634.5833
1979-05-01,7,665.0,6.57,638.0
1979-06-01,7,675.0,3.21,639.75
1979-07-01,7,678.0,9.0,644.4167
1979-08-01,7,652.0,11.45,650.0
1979-09-01,7,640.0,4.07,652.0833
1979-10-01,7,602.0,-3.37,650.3333
1979-11-01,7,620.0,2.65,651.6667
1979-12-01,7,630.0,4.3,653.8333
1980-01-01,7,662.0,4.09,656.0
1980-02-01,7,672.0,-3.17,654.1667
1980-03-01,7,637.0,-7.41,649.9167
1980-04-01,7,611.0,-8.26,645.3333
1980-05-01,7,584.0,-12.18,638.5833
1980-06-01,7,555.0,-17.78,628.5833
1980-07-01,7,545.0,-19.62,617.5
1980-08-01,7,518.0,-20.55,606.3333
1980-09-01,7,509.0,-20.47,595.4167
1980-10-01,7,507.0,-15.78,587.5
1980-11-01,7,585.0,-5.65,584.5833
1980-12-01,7,619.3,-1.7,583.6917
1981-01-01,7,625.0,-5.59,580.6083
1981-02-01,7,640.0,-4.76,577.9417
1981-03-01,7,620.0,-2.67,576.525
1981-04-01,7,588.0,-3.76,574.6083
1981-05-01,7,599.0,2.57,575.8583
1981-06-01,7,640.0,15.32,582.9417
1981-07-01,7,600.0,10.09,587.525
1981-08-01,7,531.0,2.51,588.6083
1981-09-01,7,509.0,0.0,588.6083
1981-10-01,7,513.0,1.18,589.1083
1981-11-01,7,500.0,-14.53,582.025
1981-12-01,7,483.0,-22.01,570.6667
1982-01-01,7,502.0,-19.68,560.4167
1982-02-01,7,528.0,-17.5,551.0833
1982-03-01,7,507.0,-18.23,541.6667
1982-04-01,7,509.0,-13.44,535.0833
1982-05-01,7,511.0,-14.69,527.75
1982-06-01,7,494.0,-22.81,515.5833
1982-07-01,7,421.0,-29.83,500.6667
1982-08-01,7,396.0,-25.42,489.4167
1982-09-01,7,380.0,-25.34,478.6667
1982-10-01,7,355.0,-30.8,465.5
1982-11-01,7,362.0,-27.6,454.0
1982-12-01,7,376.0,-22.15,445.0833
1983-01-01,7,372.0,-25.9,434.25
1983-02-01,7,367.0,-30.49,420.8333
1983-03-01,7,377.6,-25.52,410.05
1983-04-01,7,418.5,-17.78,402.5083
1983-05-01,7,432.0,-15.46,395.925
1983-06-01,7,394.0,-20.24,387.5917
1983-07-01,7,425.0,0.95,387.925
1983-08-01,7,559.0,41.16,401.5083
1983-09-01,7,645.0,69.74,423.5917
1983-10-01,7,671.0,89.01,449.925
1983-11-01,7,661.0,82.6,474.8417
1983-12-01,7,695.0,84.84,501.425
1984-01-01,7,875.0,135.22,543.3417
1984-02-01,7,875.0,138.42,585.675
1984-03-01,7,845.0,123.78,624.625
1984-04-01,7,841.0,100.96,659.8333
1984-05-01,7,951.0,120.14,703.0833
1984-06-01,7,783.0,98.73,735.5
1984-07-01,7,580.0,36.47,748.4167
1984-08-01,7,562.0,0.54,748.6667
1984-09-01,7,611.0,-5.27,745.8333
1984-10-01,7,615.0,-8.35,741.1667
1984-11-01,7,616.0,-6.81,737.4167
1984-12-01,7,592.0,-14.82,728.8333
1985-01-01,7,583.0,-33.37,704.5
1985-02-01,7,595.0,-32.0,681.1667
1985-03-01,7,651.0,-22.96,665.0
1985-04-01,7,653.0,-22.35,649.3333
1985-05-01,7,610.0,-35.86,620.9167
1985-06-01,7,556.0,-28.99,602.0
1985-07-01,7,487.0,-16.03,594.25
1985-08-01,7,404.0,-28.11,581.0833
1985-09-01,7,360.0,-41.08,560.1667
1985-10-01,7,356.0,-42.11,538.5833
1985-11-01,7,362.0,-41.23,517.4167
1985-12-01,7,390.0,-34.12,500.5833
1986-01-01,7,342.0,-41.34,480.5
1986-02-01,7,283.0,-52.44,454.5
1986-03-01,7,243.0,-62.67,420.5
1986-04-01,7,242.0,-62.94,386.25
1986-05-01,7,238.0,-60.98,355.25
1986-06-01,7,243.0,-56.29,329.1667
1986-07-01,7,221.0,-54.62,307.0
1986-08-01,7,197.0,-51.24,289.75
1986-09-01,7,207.0,-42.5,277.0
1986-10-01,7,272.0,-23.6,270.0
1986-11-01,7,303.0,-16.3,265.0833
1986-12-01,7,293.0,-24.87,257.0
1987-01-01,7,350.0,2.34,257.6667
1987-02-01,7,330.0,16.61,261.5833
1987-03-01,7,313.0,28.81,267.4167
1987-04-01,7,339.0,40.08,275.5
1987-05-01,7,341.0,43.28,284.0833
1987-06-01,7,342.0,40.74,292.3333
1987-07-01,7,300.0,35.75,298.9167
1987-08-01,7,308.0,56.35,308.1667
1987-09-01,7,335.0,61.84,318.8333
1987-10-01,7,353.0,29.78,325.5833
1987-11-01,7,368.0,21.45,331.0
1987-12-01,7,432.0,47.44,342.5833
1988-01-01,7,486.0,38.86,353.9167
1988-02-01,7,403.0,22.12,360.0
1988-03-01,7,381.0,21.73,365.6667
1988-04-01,7,403.0,18.88,371.0
1988-05-01,7,422.0,23.75,377.75
1988-06-01,7,496.0,45.03,390.5833
1988-07-01,7,517.0,72.33,408.6667
1988-08-01,7,450.0,46.1,420.5
1988-09-01,7,428.0,27.76,428.25
1988-10-01,7,431.0,22.1,434.75
1988-11-01,7,418.0,13.59,438.9167
1988-12-01,7,411.0,-4.86,437.1667
1989-01-01,7,383.0,-21.19,428.5833
1989-02-01,7,401.0,-0.5,428.4167
1989-03-01,7,399.0,4.72,429.9167
1989-04-01,7,391.0,-2.98,428.9167
1989-05-01,7,406.0,-3.79,427.5833
1989-06-01,7,373.0,-24.8,417.3333
1989-07-01,7,331.0,-35.98,401.8333
1989-08-01,7,309.0,-31.33,390.0833
1989-09-01,7,323.0,-24.53,381.3333
1989-10-01,7,321.0,-25.52,372.1667
1989-11-01,7,301.0,-27.99,362.4167
1989-12-01,7,267.0,-35.04,350.4167
1990-01-01,7,279.0,-27.15,341.75
1990-02-01,7,271.0,-32.42,330.9167
1990-03-01,7,286.0,-28.32,321.5
1990-04-01,7,267.0,-31.71,311.1667
1990-05-01,7,281.0,-30.79,300.75
1990-06-01,7,272.0,-27.08,292.3333
1990-07-01,7,279.0,-15.71,288.0
1990-08-01,7,291.0,-5.83,286.5
1990-09-01,7,284.0,-12.07,283.25
1990-10-01,7,290.0,-9.66,280.6667
1990-11-01,7,331.0,9.97,283.1667
1990-12-01,7,346.0,29.59,289.75
1991-01-01,7,349.0,25.09,295.5833
1991-02-01,7,338.0,24.72,301.1667
1991-03-01,7,348.0,21.68,306.3333
1991-04-01,7,319.0,19.48,310.6667
1991-05-01,7,318.0,13.17,313.75
1991-06-01,7,311.0,14.34,317.0
1991-07-01,7,341.0,22.22,322.1667
1991-08-01,7,338.0,16.15,326.0833
1991-09-01,7,323.0,13.73,329.3333
1991-10-01,7,345.0,18.97,333.9167
1991-11-01,7,362.0,9.37,336.5
1991-12-01,7,376.0,8.67,339.0
1992-01-01,7,383.0,9.74,341.8333
1992-02-01,7,382.0,13.02,345.5
1992-03-01,7,396.0,13.79,349.5
1992-04-01,7,402.0,26.02,356.4167
1992-05-01,7,390.0,22.64,362.4167
1992-06-01,7,404.0,29.9,370.1667
1992-07-01,7,382.0,12.02,373.5833
1992-08-01,7,382.0,13.02,377.25
1992-09-01,7,391.0,21.05,382.9167
1992-10-01,7,396.0,14.78,387.1667
1992-11-01,7,413.0,14.09,391.4167
1992-12-01,7,401.0,6.65,393.5
1993-01-01,7,410.0,7.05,395.75
1993-02-01,7,425.0,11.26,399.3333
1993-03-01,7,408.0,3.03,400.3333
1993-04-01,7,392.0,-2.49,399.5
1993-05-01,7,371.0,-4.87,397.9167
1993-06-01,7,356.0,-11.88,393.9167
1993-07-01,7,362.0,-5.24,392.25
1993-08-01,7,356.0,-6.81,390.0833
1993-09-01,7,352.0,-9.97,386.8333
1993-10-01,7,333.0,-15.91,381.5833
1993-11-01,7,357.0,-13.56,376.9167
1993-12-01,7,411.0,2.49,377.75
1994-01-01,7,404.0,-1.46,377.25
1994-02-01,7,387.0,-8.94,374.0833
1994-03-01,7,395.0,-3.19,373.0
1994-04-01,7,434.0,10.71,376.5
1994-05-01,7,488.0,31.54,386.25
1994-06-01,7,508.0,42.7,398.9167
1994-07-01,7,494.0,36.46,409.9167
1994-08-01,7,575.0,61.52,428.1667
1994-09-01,7,614.0,74.43,450.0
1994-10-01,7,616.0,84.98,473.5833
1994-11-01,7,707.0,98.04,502.75
1994-12-01,7,719.0,74.94,528.4167
1995-01-01,7,655.0,62.13,549.3333
1995-02-01,7,661.0,70.8,572.1667
1995-03-01,7,687.0,73.92,596.5
1995-04-01,7,625.0,44.01,612.4167
1995-05-01,7,611.0,25.2,622.6667
1995-06-01,7,631.0,24.21,632.9167
1995-07-01,7,655.0,32.59,646.3333
1995-08-01,7,616.0,7.13,649.75
1995-09-01,7,586.0,-4.56,647.4167
1995-10-01,7,615.0,-0.16,647.3333
1995-11-01,7,607.0,-14.14,639.0
1995-12-01,7,590.0,-17.94,628.25
1996-01-01,7,535.0,-18.32,618.25
1996-02-01,7,518.0,-21.63,606.3333
1996-03-01,7,519.0,-24.45,592.3333
1996-04-01,7,562.0,-10.08,587.0833
1996-05-01,7,552.0,-9.66,582.1667
1996-06-01,7,508.0,-19.49,571.9167
1996-07-01,7,476.0,-27.33,557.0
1996-08-01,7,513.0,-16.72,548.4167
1996-09-01,7,545.0,-7.0,545.0
1996-10-01,7,532.0,-13.5,538.0833
1996-11-01,7,550.0,-9.39,533.3333
1996-12-01,7,561.0,-4.92,530.9167
1997-01-01,7,567.0,5.98,533.5833
1997-02-01,7,580.0,11.97,538.75
1997-03-01,7,559.0,7.71,542.0833
1997-04-01,7,562.0,0.0,542.0833
1997-05-01,7,553.0,0.18,542.1667
1997-06-01,7,533.0,4.92,544.25
1997-07-01,7,498.0,4.62,546.0833
1997-08-01,7,504.0,-1.75,545.3333
1997-09-01,7,525.0,-3.67,543.6667
1997-10-01,7,547.0,2.82,544.9167
1997-11-01,7,556.0,1.09,545.4167
1997-12-01,7,566.0,0.89,545.8333
1998-01-01,7,621.0,9.52,550.3333
1998-02-01,7,659.0,13.62,556.9167
1998-03-01,7,671.0,20.04,566.25
1998-04-01,7,688.0,22.42,576.75
1998-05-01,7,705.0,27.49,589.4167
1998-06-01,7,633.0,18.76,597.75
1998-07-01,7,661.0,32.73,611.3333
1998-08-01,7,674.0,33.73,625.5
1998-09-01,7,703.0,33.9,640.3333
1998-10-01,7,694.0,26.87,652.5833
1998-11-01,7,681.0,22.48,663.0
1998-12-01,7,663.0,17.14,671.0833
1999-01-01,7,632.0,1.77,672.0
1999-02-01,7,561.0,-14.87,663.8333
1999-03-01,7,497.0,-25.93,649.3333
1999-04-01,7,509.0,-26.02,634.4167
1999-05-01,7,475.0,-32.62,615.25
1999-06-01,7,392.0,-38.07,595.1667
1999-07-01,7,319.0,-51.74,566.6667
1999-08-01,7,354.0,-47.48,540.0
1999-09-01,7,388.0,-44.81,513.75
1999-10-01,7,381.0,-45.1,487.6667
1999-11-01,7,370.0,-45.67,461.75
1999-12-01,7,354.0,-46.61,436.0
2000-01-01,7,348.0,-44.94,412.3333
2000-02-01,7,332.0,-40.82,393.25
2000-03-01,7,349.0,-29.78,380.9167
2000-04-01,7,372.0,-26.92,369.5
2000-05-01,7,324.0,-31.79,356.9167
2000-06-01,7,315.0,-19.64,350.5
2000-07-01,7,312.0,-2.19,349.9167
2000-08-01,7,306.0,-13.56,345.9167
2000-09-01,7,288.0,-25.77,337.5833
2000-10-01,7,255.0,-33.07,327.0833
2000-11-01,7,257.0,-30.54,317.6667
2000-12-01,7,265.0,-25.14,310.25
2001-01-01,7,254.0,-27.01,302.4167
2001-02-01,7,240.0,-27.71,294.75
2001-03-01,7,254.0,-27.22,286.8333
2001-04-01,7,251.0,-32.53,276.75
2001-05-01,7,234.0,-27.78,269.25
2001-06-01,7,255.0,-19.05,264.25
2001-07-01,7,330.0,5.77,265.75
2001-08-01,7,362.0,18.3,270.4167
2001-09-01,7,310.0,7.64,272.25
2001-10-01,7,277.0,8.63,274.0833
2001-11-01,7,323.0,25.68,279.5833
2001-12-01,7,359.5,35.66,287.4583
2002-01-01,7,373.8,47.17,297.4417
2002-02-01,7,352.98,47.08,306.8567
2002-03-01,7,359.0,41.34,315.6067
2002-04-01,7,360.07,43.45,324.6958
2002-05-01,7,384.91,64.49,337.2717
2002-06-01,7,426.13,67.11,351.5325
2002-07-01,7,422.22,27.95,359.2175
2002-08-01,7,446.09,23.23,366.225
2002-09-01,7,424.76,37.02,375.7883
2002-10-01,7,427.24,54.24,388.3083
2002-11-01,7,465.02,43.97,400.1433
2002-12-01,7,488.52,35.89,410.895
2003-01-01,7,486.11,30.05,420.2542
2003-02-01,7,476.95,35.12,430.585
2003-03-01,7,453.55,26.34,438.4642
2003-04-01,7,443.02,23.04,445.3767
2003-05-01,7,453.82,17.9,451.1192
2003-06-01,7,466.21,9.41,454.4592
2003-07-01,7,457.72,8.41,457.4175
2003-08-01,7,439.36,-1.51,456.8567
2003-09-01,7,440.91,3.8,458.2025
2003-10-01,7,515.07,20.56,465.5217
2003-11-01,7,548.0,17.84,472.4367
2003-12-01,7,539.72,10.48,476.7033
2004-01-01,7,527.23,8.46,480.13
2004-02-01,7,564.13,18.28,487.395
2004-03-01,7,583.52,28.66,498.2258
2004-04-01,7,575.05,29.8,509.2283
2004-05-01,7,537.17,18.37,516.1742
2004-06-01,7,471.2,1.07,516.59
2004-07-01,7,454.77,-0.64,516.3442
2004-08-01,7,458.14,4.27,517.9092
2004-09-01,7,468.09,6.16,520.1742
2004-10-01,7,451.26,-12.39,514.8567
2004-11-01,7,454.61,-17.04,507.0742
2004-12-01,7,446.2,-17.33,499.2808
2005-01-01,7,418.86,-20.55,490.25
2005-02-01,7,422.63,-25.08,478.4583
2005-03-01,7,458.13,-21.49,468.0092
2005-04-01,7,457.86,-20.38,458.2433
2005-05-01,7,450.0,-16.23,450.9792
2005-06-01,7,451.7,-4.14,449.3542
2005-07-01,7,454.52,-0.05,449.3333
2005-08-01,7,448.48,-2.11,448.5283
2005-09-01,7,453.64,-3.09,447.3242
2005-10-01,7,467.5,3.6,448.6775
2005-11-01,7,466.7,2.66,449.685
2005-12-01,7,456.75,2.36,450.5642
2006-01-01,7,459.05,9.6,453.9133
2006-02-01,7,473.9,12.13,458.1858
2006-03-01,7,472.52,3.14,459.385
2006-04-01,7,475.9,3.94,460.8883
2006-05-01,7,483.72,7.49,463.6983
2006-06-01,7,478.16,5.86,465.9033
2006-07-01,7,499.21,9.83,469.6275
2006-08-01,7,534.26,19.13,476.7758
2006-09-01,7,511.24,12.7,481.5758
2006-10-01,7,514.18,9.99,485.4658
2006-11-01,7,571.57,22.47,494.205
2006-12-01,7,625.88,37.03,508.2992
2007-01-01,7,637.59,38.89,523.1775
2007-02-01,7,645.2,36.15,537.4525
2007-03-01,7,660.93,39.87,553.1533
2007-04-01,7,743.45,56.22,575.4492
2007-05-01,7,816.09,68.71,603.1467
2007-06-01,7,833.19,74.25,632.7325
2007-07-01,7,854.52,71.17,662.3417
2007-08-01,7,830.65,55.48,687.0408
2007-09-01,7,851.63,66.58,715.4067
2007-10-01,7,926.2,80.13,749.7417
2007-11-01,7,998.57,74.71,785.325
2007-12-01,7,1002.22,60.13,816.6867
2008-01-01,7,1122.15,76.0,857.0667
2008-02-01,7,1268.63,96.63,909.0192
2008-03-01,7,1377.22,108.38,968.71
2008-04-01,7,1320.11,77.57,1016.765
2008-05-01,7,1326.45,62.54,1059.295
2008-06-01,7,1293.21,55.21,1097.63
2008-07-01,7,1213.48,42.01,1127.5433
2008-08-01,7,963.57,16.0,1138.62
2008-09-01,7,826.02,-3.01,1136.4858
2008-10-01,7,635.75,-31.36,1112.2817
2008-11-01,7,581.25,-41.79,1077.505
2008-12-01,7,587.24,-41.41,1042.9233
2009-01-01,7,658.55,-41.31,1004.29
2009-02-01,7,655.66,-48.32,953.2092
2009-03-01,7,660.48,-52.04,893.4808
2009-04-01,7,799.7,-39.42,850.1133
2009-05-01,7,872.61,-34.21,812.2933
2009-06-01,7,788.57,-39.02,770.24
2009-07-01,7,698.48,-42.44,727.3233
2009-08-01,7,746.05,-22.57,709.1967
